,key_and_mode,track_id,spotify_uri
1796,D Major,50619,spotify:track:6qnk8Gsg5dGOrE2D8QygA5
1797,D Major,50623,spotify:track:07rfSlX0DyQMzGrlT5uBtA
1798,C Major,50723,spotify:track:0zP6TpHCgnzeRTwJhhoC6I
1799,C Major,50724,spotify:track:4WLu92FRs61eVXoUtrn2YM
1800,D Major,50725,spotify:track:0Yeky303YQv5let9Z1E84P
1801,D# Major,50726,spotify:track:1qFiE9ANAwujFDUqkDDZxA
1802,Bb Major,50727,spotify:track:78zLQ0fFtHzVfCIlVh2adT
1803,G Major,50728,spotify:track:1zWAtVxNX1DepMuMJq1qE5
1804,F# minor,50729,spotify:track:4sQ4hMl8aHWvJePPzA6ZzU
1805,D minor,50730,spotify:track:5GYinQcS3q788o95g69H9K
1806,B minor,50731,spotify:track:53cmJBGkHguU9KrDigOqW6
1807,D Major,50732,spotify:track:7l743U9geQbUscGDQZeCN0
1808,F Major,50740,spotify:track:55JXPPIishmF5M5SZ5v9kK
1809,A minor,50741,spotify:track:5kJv6BtewSVa93dqOwVuDE
1810,D Major,50742,spotify:track:6rvOOCAYc70zKrj7GbP3ZI
1811,D Major,50743,spotify:track:0ZKy9prN8heBL7e4BZ471U
1812,F Major,50835,spotify:track:55CpCdjqcg139JjWDcTJSG
1813,C# minor,50860,spotify:track:2nKFHwbTuE7xjE0bm5iVcX
1814,C minor,50862,spotify:track:2Srx0DCy8sIvc7QWqqmknK
1815,C minor,50863,spotify:track:3Xc2sjLfrv6sKkrrsyDLiK
1816,E Major,50864,spotify:track:4iIuaF2QGAJQYqpRBffUJH
1817,A minor,50865,spotify:track:2zmILhdOtQbBBRvgJmnZCf
1818,F minor,50868,spotify:track:7xxZIgWwfF9Ua06tTEEhPw
1819,B Major,50869,spotify:track:3nYXIgqjv0qUPrnFqbbT0u
1820,G minor,50882,spotify:track:5amG7yMcqCsnzsLxxgNnGe
1821,E minor,50891,spotify:track:1ZRkudSyyltFYVYRCHnL2G
1822,A minor,50892,spotify:track:1XqO95aMpYC5WYVqYy1pnp
1823,C minor,50905,spotify:track:0t3unWJjJ6vNKj1XuMOAsr
1824,C minor,50910,spotify:track:7d6hgscQVuPyxMI1PlKG91
1825,A minor,50911,spotify:track:6pD0I0i5x7t5IL6K4d6SrG
1826,A minor,50912,spotify:track:5SK2DMmpMKsq6i0PEsizSb
1827,C minor,50913,spotify:track:7jmocpWtbcoqoT9fUmZglz
1828,F Major,50914,spotify:track:4tBTAbSLRCU8ACLAFNDHue
1829,D minor,50927,spotify:track:7bE72erlF9mbilalBA8GyV
1830,C minor,50928,spotify:track:7c85VU0GmZmSb0M5S1bEmI
1831,C Major,50936,spotify:track:1bvRrpmWOtDcmfziNaqE2w
1832,C minor,50939,spotify:track:2N1VRjNFMTjJ9ZrmRGq8bU
1833,C minor,50940,spotify:track:1IvItpZ7rV47xBLxeH9vKt
1834,D minor,50944,spotify:track:4mYNmcNF6trBFqMm3vJVcs
1835,D minor,50946,spotify:track:5vyGsuzNwd0yp7gc8UBdB3
1836,D Major,50952,spotify:track:4m2M0cHKabmJiX9PXbeKRw
1837,C minor,50954,spotify:track:6BPsIH1MM9bmof3ifKEBlT
1838,C Major,50955,spotify:track:0eEG8XdFHOlwYA7UERsGIq
1839,C Major,50957,spotify:track:6MJ3qqX6kO5oT1iYQcCdck
1840,D minor,50959,spotify:track:2oQNLe80RpZog63XWYCQ7r
1841,D minor,50972,spotify:track:3QbeQUowPdz1vWJxt3aYcA
1842,E minor,50973,spotify:track:0GorvgaFJD0T7W2c2PRwwX
1843,D minor,50990,spotify:track:3QbeQUowPdz1vWJxt3aYcA
1844,E minor,50991,spotify:track:0GorvgaFJD0T7W2c2PRwwX
1845,B Major,50998,spotify:track:68QwdlcbYj5zCQLNq0VqfG
1846,C minor,51000,spotify:track:72SkOIzsA2nYAJgBQLkGm8
1847,C Major,51001,spotify:track:3L5WRA1Zbkz1OcnQiRApE1
1848,C Major,51007,spotify:track:2UeMTAj1omK9Vh8UtiSyt9
1849,A Major,51008,spotify:track:34xmYDzfYAhaXO90La4vur
1850,C# Major,51038,spotify:track:659eS5a0Km7tb1v1K25OQt
1851,D# Major,51118,spotify:track:0wOFp3zMGHMqWTQLyxfXZP
1852,D Major,51127,spotify:track:2Jxz1dkziMxJDPURVLJheZ
1853,F# Major,51129,spotify:track:6FwulO51932yA6ksMi1rj4
1854,A minor,51153,spotify:track:2qLfnFQvGCOVy9ezlNqUWB
1855,D minor,51168,spotify:track:7IKlbGRo56vFiuOGBSodlq
1856,Bb minor,51169,spotify:track:0bRLVqVt56VnI1Nnb4eeyB
1857,F Major,51195,spotify:track:25oGlmITzv3o22UDAI8jlm
1858,F minor,51228,spotify:track:05HCHRxd3yyLodTGacwUdW
1859,A minor,51229,spotify:track:3D05YJe0EcjNuvdC9H72hK
1860,A minor,51230,spotify:track:2WIO54rDGTQzLmBKljD2T1
1861,C minor,51231,spotify:track:5Y9cnk6IDsjX9WQNSFZNhr
1862,A minor,51235,spotify:track:6VOWZu7kIExaMZTqqkd3x5
1863,A minor,51238,spotify:track:4TvdKUgQCYF8g4nT2mvnIM
1864,G minor,51239,spotify:track:0UrZLH03q9GskUolkNNtEr
1865,A minor,51241,spotify:track:1KlMUP2Aojh524qmfgrVuF
1866,B minor,51263,spotify:track:1fWGz57yn8iye4LjHFBjTu
1867,E Major,51271,spotify:track:2pxvnJuaZALkssAql3wqYh
1868,C Major,51313,spotify:track:6ZPCQRdgJKA6GWE9roDIrV
1869,D Major,51317,spotify:track:7xvoAvXfCF5jXg4HCVathm
1870,C minor,51332,spotify:track:23WnUqxbEUPhjOmlhAGVhQ
1871,G Major,51333,spotify:track:2l911Xaig2cSIYM1EkVOVq
1872,G Major,51357,spotify:track:5lri5ohitpB5dDlGQgoqeO
1873,G Major,51358,spotify:track:0d5kGADWdjkmWQ0zW3iBQp
1874,G Major,51359,spotify:track:2X1a2hv1M4urzKp6CMBXjj
1875,C# Major,51360,spotify:track:44LFo7NdOkRxZLwrlIxzOh
1876,A minor,51389,spotify:track:0zK8x1TnFeErI1U4RX5kJp
1877,B minor,51418,spotify:track:0XlDYVaxZvqrS88cH0XIYA
1878,B minor,51419,spotify:track:1kmTaHu8FSGPUMfoTlLVc9
1879,F Major,51420,spotify:track:1DSlFOgTJlHdLmatuoRbeF
1880,D minor,51421,spotify:track:6aNuQDNLpGMz4uAjWJsgkw
1881,C# minor,51423,spotify:track:5r0G1entQajxDkhpeNofzE
1882,F# minor,51424,spotify:track:3bFBcBz6JNZCoFckM4JLeu
1883,A minor,51425,spotify:track:3DKiRYhB44MzkKaJw0ii5n
1884,D# minor,51426,spotify:track:043y9qh44Mxzspe47kjrm6
1885,C Major,51427,spotify:track:5AZFw7ws8bSnxwKlagndAG
1886,A Major,51428,spotify:track:3n0myiyUrEiRsjdAm6v13G
1887,A minor,51429,spotify:track:0xPsFTZpn0TNw4PGhUN8BF
1888,A minor,51430,spotify:track:00LFXubSa9iBFclMiiTI3h
1889,Bb minor,51614,spotify:track:3KzsXvNQqMsDEPLkqSTEU9
1890,A minor,51615,spotify:track:1zGRmGnfnO43MLT8aAfXvc
1891,E minor,51616,spotify:track:6riSubqVivLUpnvtB7tYEt
1892,C Major,51617,spotify:track:3nS2XBp08zG4LG5Mvn4xFP
1893,F Major,51618,spotify:track:2uo1NGOz8xG0uXMq1Zy2ZQ
1894,E minor,51622,spotify:track:2KLYweXB6oC6BbkvwCsLu9
1895,F minor,51623,spotify:track:3q3SEKhtwB4WpMxgDZqZYB
1896,B minor,51625,spotify:track:4IL4Og3CxcwaEscGRrAcFy
1897,D minor,51628,spotify:track:6PGXiewSp8CnRLe7CnAVMG
1898,A minor,51629,spotify:track:1sd7x2MlE8oeDJaW1ShLRA
1899,G# minor,51631,spotify:track:1MvgyANG8xT7DxJKtOI4ly
1900,Bb minor,51632,spotify:track:5vhxYEqcfWbUF0rrSOcgIQ
1901,Bb Major,51635,spotify:track:2QxBAObsoNbMoJ8HyXweW6
1902,E minor,51710,spotify:track:36s8GWTn6ysAvdTf5CeYRq
1903,F# Major,51715,spotify:track:08iwgNgJWyzi4VVsJ6R9B8
1904,Bb minor,51732,spotify:track:06Uqg62jRp2P05WtjSnSNR
1905,F# minor,51734,spotify:track:1QuVc58fGywaIHe2MW9Q7S
1906,D minor,51755,spotify:track:571qVb6lHk6fkQXYCioadz
1907,E minor,51774,spotify:track:31orBSsu9u70brTxVmX52e
1908,A minor,51775,spotify:track:5cGZcvKO3p0AiDVk5dg8To
1909,D Major,51776,spotify:track:1ad7DHlRs6nGTntr3FhA8A
1910,D# minor,51778,spotify:track:1CtdEHkzSPMlGDG8YDKQA5
1911,G minor,51779,spotify:track:2V2N7hqw1cF4jXHbfq7Ona
1912,G minor,51783,spotify:track:7oJZioEVLmbKW5VIwCqKab
1913,G minor,51785,spotify:track:6jGFc0AejN3Gm3zMfqSPtD
1914,E minor,51921,spotify:track:0veCpyvGglLP0aFETzJRld
1915,F Major,52034,spotify:track:31YCwWYXiC7KKVD9sYrdak
1916,C Major,52036,spotify:track:0Ke5kk03SFiB4fT0Hw2fbU
1917,A minor,52040,spotify:track:5bQMFV1CpbaFpeoqpyO14y
1918,F Major,52043,spotify:track:52uSu7b3r3qxm7T64d9s0i
1919,F Major,52045,spotify:track:3WVibHTy7VVny7boSpLrVZ
1920,B minor,52052,spotify:track:4gVXb5Fv3uY2htRqb26kSu
1921,F# minor,52059,spotify:track:1iP03YVJKOxm484b6q4uu3
1922,A Major,52225,spotify:track:5eX6oJZt1KCCYQ8oCDbArp
1923,G# minor,52227,spotify:track:1NCpyllKaPlWAxfsSNcJyB
1924,G Major,52229,spotify:track:27KXDEmUIJdPuuIhfySGzV
1925,G minor,52250,spotify:track:4rmwWlUhBSdamiPaVdQVu1
1926,D minor,52251,spotify:track:0FcEN7yR85sKn2qUSPzI3e
1927,D Major,52255,spotify:track:0TJ2qWZWkVH33oBZfpysgp
1928,G Major,52257,spotify:track:3asSlDwwOQ8EoKH9bDxv2D
1929,C Major,52259,spotify:track:3OGG0K6M1wFnu6Eom6PrXH
1930,G Major,52261,spotify:track:6xbvRYkkMoXJxPzgPwz0bI
1931,E Major,52275,spotify:track:0QEBrwRDyoWpOnSVrBzycA
1932,C Major,52276,spotify:track:6GQaKAMuc5JYe79yQwryvO
1933,D# minor,52277,spotify:track:0MqIGwIUpzcNs07KLYjumV
1934,B Major,52361,spotify:track:2vh1ztlzFZNZ6aglHH4b8T
1935,E minor,52404,spotify:track:5oB09HYpX7CkNAZtNZq6Wi
1936,B Major,52508,spotify:track:1y7zeQdi9sY2HYT9DWTY6E
1937,F Major,52520,spotify:track:34maAL5ubu19aDOz8Znw5c
1938,A Major,52521,spotify:track:0YgLswaxvr5jngYCewlosM
1939,B Major,52522,spotify:track:4WL80C5rYxa0os7tUjwmop
1940,D Major,52524,spotify:track:2IDsP0QvIvLB4qT1Qxjo3v
1941,G Major,52525,spotify:track:2MqZ9Fy2SYBPhq1A7hZf5h
1942,A Major,52526,spotify:track:4yTgnX2KP6mE27K3ZTg5p6
1943,C minor,52568,spotify:track:2h1Nf1qw3XqdtMOsEjlXz7
1944,B Major,52853,spotify:track:52BXCLgIKrJmHmut52cQ6t
1945,D# minor,52855,spotify:track:1Sp7n585dl2e4KSRAPOGdZ
1946,C minor,52857,spotify:track:1KcQM6CKiMWfxeRS383FVG
1947,B minor,52928,spotify:track:0utgGoHlKmr8nmXoJAQzzV
1948,G Major,52929,spotify:track:2GGfrdqey355BrEwmKyEGR
1949,A minor,52931,spotify:track:0RB0xia9sqTijx5RBtGdLP
1950,A Major,52962,spotify:track:2D7fM3JDcC6Jqh09j2syZQ
1951,A Major,52969,spotify:track:4vsNtWKjbPePEQJF9IjoZ5
1952,D minor,53247,spotify:track:2X8lGdJ4h3tMfiQoyafVoo
1953,G minor,53248,spotify:track:3maPF6bTRlyz21XBsQeR9X
1954,B minor,53249,spotify:track:5TvXiLnPthRKXX55bcIuYU
1955,F# minor,53250,spotify:track:01LEyklJW6rmSp9chYsmJ4
1956,E minor,53251,spotify:track:1trCpppUdNM1Wv308Eumbb
1957,C Major,53636,spotify:track:4dw8HeZ1Nxc8DgroLWtfLE
1958,F Major,53637,spotify:track:1SSiuyYeoEimfj2PTmjjaA
1959,G Major,53638,spotify:track:7f0Trt7yifylcoBLu8E5Jg
1960,E Major,53639,spotify:track:2EEQabKIZJOvJESnjmYIIR
1961,A Major,53642,spotify:track:1rBoTrVFhtIq8mf5JVCWYR
1962,Bb Major,53643,spotify:track:5ORPFggg1x7033QylqZldq
1963,F minor,53646,spotify:track:6lC5rNqOzYy8mYDgz0tsyZ
1964,F# Major,53735,spotify:track:3DJWpF9B5F2xmnKGGA2GoO
1965,E Major,53736,spotify:track:4DNStlxjXOLNLXX2WFeipm
1966,D Major,53742,spotify:track:1uIZoHg0Vk2nzLrGwGpH7J
1967,C Major,53743,spotify:track:2QNiTAAwFoFrYIVuc7aXBJ
1968,C Major,53744,spotify:track:76zuxhpsH8R6JMONdIseX6
1969,Bb minor,53796,spotify:track:6dDZYYuUOookBzaCupzuYW
1970,A Major,53798,spotify:track:7yOwQ4EHfeXW4N7CoQxKID
1971,E Major,53799,spotify:track:0b5L2ZbuLQJr9dDt3hkqFj
1972,C Major,53800,spotify:track:5bLMVUIYjtZFTc4ga7STfs
1973,C Major,53801,spotify:track:5E62oQ051vOnn6UDVthTot
1974,C# Major,53803,spotify:track:5ron8dP2Txe3K3X4FJqVjo
1975,F Major,53805,spotify:track:4t7U0bW73Rdr5qiYzvXMqm
1976,C Major,53807,spotify:track:1stVXRMQICwM1g2KHIBbbS
1977,D# Major,53808,spotify:track:4WUTUJ1TRmfhOfsJpFZWox
1978,G Major,53810,spotify:track:2ihS1qUkE6mfXOyxgs7l7L
1979,G Major,53811,spotify:track:1gTUw8F2iydP1LAZOPdLJo
1980,C# Major,53812,spotify:track:2FYN0CV2fyi6C3ZXhrDhzX
1981,C Major,53813,spotify:track:3i8rVTT1LSnuCPJiEtFkDm
1982,G minor,53814,spotify:track:4InCmwxiqW54sGb8oaMTA6
1983,A minor,53815,spotify:track:5z75nLbpgX6YdM5A1tTt3x
1984,D Major,53816,spotify:track:4s4b0KhilSFOc23ZAtsaQs
1985,G# Major,53817,spotify:track:58vAcsnQPaGbbwRtdiqXPS
1986,D# Major,53818,spotify:track:4akg2ABn1CNbYNrBdxIM8z
1987,F Major,53819,spotify:track:2M3IpG7gnnHmz86slIumhJ
1988,C Major,53820,spotify:track:6pu7CRfzGHDg174alNJevV
1989,G# minor,53821,spotify:track:2cD49D1j3ZxJBpWfEpst16
1990,Bb Major,53823,spotify:track:5T65oBD2djaylAQmOHgaxg
1991,Bb Major,53824,spotify:track:5JVnMY388TnumXItsw45An
1992,Bb minor,53825,spotify:track:4M1PhBNPOqu0k6dHAlAbDy
1993,G# Major,53826,spotify:track:1iiLt8o6LwRiBGdAsLbkxl
1994,G Major,53827,spotify:track:5qArjE5s0sOjeFqHyiuy17
1995,D minor,53828,spotify:track:44cais9Om7U7b1rUWFIlzX
1996,C Major,53829,spotify:track:0BQzykAeJfcyXrIbGde4go
1997,A Major,53830,spotify:track:5JJvccEmdjphCMeob0TfZw
1998,D# Major,53845,spotify:track:7oAGJT1G4s1OEv47cI6ssi
1999,G Major,53846,spotify:track:7CCvLyqcM7alUkDbtjJrR2
2000,D# Major,53852,spotify:track:0t5CJKTeeisBKaWjXWKx6f
2001,G minor,53859,spotify:track:7oJZioEVLmbKW5VIwCqKab
2002,D minor,53863,spotify:track:6IPDD2IcErqe96Z2xlnwpc
2003,A minor,53896,spotify:track:0A1cLnyeu1WLOceyOvsmwl
2004,C# minor,54047,spotify:track:3rg0wIUB02WFajqMbyzl52
2005,B minor,54054,spotify:track:2TlVIXK4xVC4V9LUx0lcr1
2006,E minor,54082,spotify:track:3lJnq7lkZOGqMBGyLAGsj6
2007,A Major,54166,spotify:track:57WTs7gpv1QiOb6R4zDP5z
2008,C Major,54167,spotify:track:49ISXyTHfMr9xHMCIIQsMo
2009,C Major,54168,spotify:track:6xiEqRpHnxgfrzaQrD4f02
2010,E minor,54169,spotify:track:2fz3MspRrQIIVBEqHTVOn6
2011,E Major,54171,spotify:track:0O6IUwN9RpJOWPMJ3k07k3
2012,D Major,54172,spotify:track:5q7Ax6ZkWuROQ1KKIte8er
2013,E Major,54173,spotify:track:5yKdgXJxqxz9SpwC2uFkIW
2014,F Major,54206,spotify:track:3i51c72toDgWcfer3cJBSL
2015,D# Major,54208,spotify:track:3BfKE4Naa2xQFNuM8QiSRE
2016,G minor,54212,spotify:track:7A5DtzN1GZpmulSeIFqpGn
2017,C minor,54213,spotify:track:13jDspRCSJeOSbeIma3BMr
2018,F Major,54215,spotify:track:0U1m4bxvxSmDIKNHNR7si0
2019,C Major,54225,spotify:track:1LqJku1lQtFkCmU2nu53wq
2020,C Major,54226,spotify:track:13f38WDcsKbyDFK8ZhdowU
2021,C Major,54227,spotify:track:73hmtN3mqwE7ttGDtwOD5A
2022,C Major,54228,spotify:track:6FbCLrIwYLxtglXql3JB0K
2023,C Major,54229,spotify:track:3dL1qdT3aN3DgHsz6Fu8Kf
2024,C Major,54230,spotify:track:1dw0L18v8gjPB2qofYg50J
2025,C Major,54231,spotify:track:2p61Rw8FNA5ziArpcSCoEZ
2026,C Major,54232,spotify:track:0SC5G1bFy0GXZcfy6GZsIv
2027,G Major,54236,spotify:track:7lIPknELjpCVW8C3z4rjiN
2028,C Major,54298,spotify:track:7fv0eovM90UNJSFjpvrt8W
2029,C Major,54594,spotify:track:3rbk74aPeangNZEmmltKBm
2030,D# minor,54622,spotify:track:46d9PIEj9rLzWqhV6y9u4Q
2031,D# minor,54623,spotify:track:0pnsSmeT436K9qofiBujsf
2032,A Major,54682,spotify:track:7712fn7a0UfGzfFwCnzyhl
2033,D Major,54683,spotify:track:5VosHU5vvRRZkZnj0Obz70
2034,F Major,54684,spotify:track:4rt0eGXOPBEdO20pYHreM5
2035,C Major,54685,spotify:track:6XgCJ2JxR7sRPI1U4ggef8
2036,G Major,54686,spotify:track:281OfRhfFwN9laczBEHtWT
2037,G Major,54687,spotify:track:168lXBpQ4L40WM7XBDnr96
2038,D# Major,54688,spotify:track:27TGsFDKKuz0Z7eZhX9R3h
2039,D Major,54689,spotify:track:0mk5wDkyCydYgPfxrUmpEk
2040,D# Major,54690,spotify:track:7CpPm75C8RMX9ic5uqhMxW
2041,A Major,54691,spotify:track:7KGNmpNYjFxwdKvjLhvA2c
2042,D Major,54692,spotify:track:1NEbwecnvIWf3oyB1DCKWS
2043,A Major,54693,spotify:track:64c7MaBdwfKjg7tG1ZGPpM
2044,E Major,54694,spotify:track:19Sfn3J9j2i5bZqT9dFuaF
2045,C Major,54695,spotify:track:6eUdFi0Vv25uMT9faXexz6
2046,D Major,54696,spotify:track:5evIigBRcG8vleeQFvWDoh
2047,D Major,54697,spotify:track:6pqKQqpqDHNy4szrRaWOhj
2048,G Major,54698,spotify:track:0edJAUJT2G7AR1j4FMglaa
2049,G# Major,54699,spotify:track:4c5nZe6OlJsHYdIP8zHmRs
2050,G# minor,54701,spotify:track:18VzeyCzkr5icftgBeJpST
2051,E Major,54703,spotify:track:2ezdzhoViTq8uod2sQ5UKn
2052,C minor,54715,spotify:track:3bJUf385ctVb978EJIdhDp
2053,G# Major,54735,spotify:track:2MCxdsyhJZ1sPgomeDyoWV
2054,A minor,54830,spotify:track:1ZUZldHatMomzKtYmxfuZ2
2055,A Major,54907,spotify:track:1lsEskqw5HeWNGIhgurhPP
2056,F# minor,54908,spotify:track:1flWQlXZPQoNY3Zia7Kd6r
2057,E Major,54909,spotify:track:4QWVu0bA6hRm7gpe2se5g4
2058,F# minor,54910,spotify:track:6QdgMa7QD73bbvD5nmzNPI
2059,Bb Major,54911,spotify:track:2W8w4oZ9nccs3wceXIo8yB
2060,D Major,54912,spotify:track:0ZNzPzxf7d7MVxCoYGhV79
2061,G Major,54913,spotify:track:0PrDETdzYWGOENK3jHU15r
2062,E minor,55111,spotify:track:0GetjSbqtS5PxMpaSTKRxM
2063,F Major,55121,spotify:track:5VH0zAcnOPddY8XmWsOf8t
2064,F minor,55237,spotify:track:5yH8fzl8aj1RCpYD9u0vXc
2065,A minor,55247,spotify:track:0yvSGgKKGc4bYFzuCfYBLu
2066,A minor,55248,spotify:track:4S1xFuDJYXuwPfRV9SR9kx
2067,A Major,55249,spotify:track:4osGSnIPe6p1b7XPrelRD7
2068,B minor,55285,spotify:track:1rGdhwIC86h1hm6UiSEdFt
2069,E minor,55286,spotify:track:1UcBOj9A1xOsVke1hxGseF
2070,A minor,55288,spotify:track:6A64YDaLLaga6mqpYBvkud
2071,E minor,55289,spotify:track:4oAW6QohPEZxPC3MrEk49v
2072,A minor,55290,spotify:track:0ai3qiBK2zJ0LHxtL6aTh3
2073,G Major,55292,spotify:track:6Tb8zHGcDKWcNe7BAZCvIu
2074,C Major,55295,spotify:track:3SPHPzwYhZZ7TYET5XO97f
2075,A minor,55332,spotify:track:6Iv5S1EUB4pVS0yEQWMQRX
2076,A minor,55334,spotify:track:0Kt1agqL3x2gPzqlG8p3hv
2077,E minor,55336,spotify:track:0Um5Br4cyKbDSMeGlC896r
2078,D Major,55346,spotify:track:69ck8i5N8hUBBp4m0CJuUM
2079,D# minor,55370,spotify:track:7L9FoHuzPlrSZCP9aMuli5
2080,A minor,55405,spotify:track:2yHM7DxRhbwcBE6c7yNIXp
2081,A minor,55406,spotify:track:7uFH7LvLVtU0fPGts36Ot4
2082,A minor,55407,spotify:track:7zhX0AvJyqbpqIbIXjKutg
2083,A minor,55409,spotify:track:6IbIuJemCyoKjecdye950R
2084,A minor,55411,spotify:track:6Z3IbojUoG327BbcREeM4e
2085,F Major,55412,spotify:track:1UoTjVr3Tm8bevmQ1TA6kV
2086,F# minor,55451,spotify:track:3RBA8x7YhMn8eCi5XWcT77
2087,Bb minor,55452,spotify:track:5ud8UfPNn6CCZEgOP7BOVk
2088,F# minor,55488,spotify:track:3FMnHgF46sO09GjNhnOGJq
2089,A minor,55550,spotify:track:3bpfMRVgwF53cm7wRsfDp6
2090,D# Major,55554,spotify:track:5Zwh8FiMfwT3xnWkyeDiAw
2091,C# minor,55558,spotify:track:2J6xGpmTJkZjViseP1LBD1
2092,A minor,55710,spotify:track:4ZPzT21L0zue8bqqAOjFX6
2093,D minor,55711,spotify:track:6ZWdAA6lt5x1vFaA5LN7ff
2094,D minor,55712,spotify:track:3GN1OCfZqRBY3di1WhU3mX
2095,D minor,55713,spotify:track:0s3iMEls132tZ8mptwrrXu
2096,A minor,55714,spotify:track:7Eyzxs83VVhBH1VveJ1R8B
2097,A minor,55715,spotify:track:1xNIbFrpoEhofBMdD5gSKi
2098,B minor,55716,spotify:track:7GD0jMpeBNjeWUpB8ykUQw
2099,G# minor,55717,spotify:track:7FnRGMXjKnPwyUhrFAhoqv
2100,C Major,55718,spotify:track:7kbBQVqpHY8GBRBSiL6frJ
2101,E minor,55719,spotify:track:0rWtv6B4n4L7BsGu7QpOBq
2102,D minor,55899,spotify:track:4EHjpEcd2l7Eam1eQz9Mgx
2103,E minor,56143,spotify:track:7cdmfzPThTakGuvmf2DE6L
2104,D minor,56186,spotify:track:5ZdeOiPHF3tzvRPHX1BcWd
2105,A minor,56187,spotify:track:5QrCR4d0hnOdF7PUVDk5Kp
2106,G minor,56189,spotify:track:3RZUaR3WAP8Ry5h4QqjDcs
2107,C minor,56249,spotify:track:28DXnrAA6vcUwFrStkQE0z
2108,E minor,56480,spotify:track:3j2nhOo2RrnXcBcR4kGL3Q
2109,F minor,56500,spotify:track:4rWFxH1kAYcetLdxc9Os9Y
2110,D minor,56502,spotify:track:6gaQjHN5QN6DryoKvCvZzr
2111,C minor,56504,spotify:track:2W7viqS0MCVQQMmzFpRgdd
2112,G minor,56505,spotify:track:4odwFdpJij0fWfzzOGrii7
2113,E minor,56506,spotify:track:6L9Mao2ol77VDoU9bKuRLX
2114,B minor,56508,spotify:track:1gSofVxIni0mMZ84s4Qwmh
2115,C# minor,56510,spotify:track:12Ij5DPTKtCDfLr4I8rLn0
2116,Bb minor,56511,spotify:track:3kbpStEHUigJZoRCXI1csS
2117,E minor,56512,spotify:track:0X0tPkH32skyFMYU0ELr6M
2118,G# minor,56513,spotify:track:2yIFbD652hIySUTKb42gdd
2119,A minor,56514,spotify:track:6uFDaohYXm5Z9SBoA53ln6
2120,F# minor,56515,spotify:track:6zX01mJrfZUXzgBsuesrYd
2121,A minor,56516,spotify:track:2GdmdW2V0K29JHtzx9NDLv
2122,C Major,56517,spotify:track:7BiVDI0DPZVQwdHNuB185m
2123,G Major,56518,spotify:track:47kcOsYq1UOa3ULlH7jan4
2124,E minor,56520,spotify:track:59w9blKHwYKxUFF3IgUcPE
2125,F Major,56521,spotify:track:2aLRaZ5u24eTkdvD6V5pIy
2126,A minor,56525,spotify:track:1mq3oEWEZmDxDQHBSfTziW
2127,A minor,56526,spotify:track:19hmkSZZzcz2BUY5k4C4on
2128,C minor,56527,spotify:track:3iSBwLB72CfpkW1N1svdlh
2129,B minor,56528,spotify:track:20cJKtS4AND7i1TJ51Bg3A
2130,C minor,56601,spotify:track:176dR4eHgYi3gnYSQmGC0Q
2131,C minor,56603,spotify:track:7EkC4uooyOkWj5yZ3JtLfb
2132,Bb minor,56605,spotify:track:2cjX4BkS9YG9UoMK9VgZhZ
2133,D# minor,56606,spotify:track:1sTkwdFqVMyPiT8y7KRLTC
2134,A minor,56712,spotify:track:3jDg7ibHjWNk9dciwnOWR7
2135,D Major,56713,spotify:track:1CmUzzpkgCeCSYyO6o8o7Z
2136,C Major,56714,spotify:track:3pOUaRDGrJLNvYCKWyfRIO
2137,D Major,56795,spotify:track:2Qra2gXWEgI6nfQ5F9AKnF
2138,B Major,56798,spotify:track:59ghY1idD3yvPtpkupNtDY
2139,F Major,56799,spotify:track:5qqJlEZs1mWXxCCZgCcpBl
2140,A Major,56801,spotify:track:7EYBTC0ggq2gYZ7TSk70n2
2141,C# minor,56803,spotify:track:5cYgJaxBOoyRamUmVP9Gs1
2142,A minor,56804,spotify:track:48WqA0UDKnyzn0vE01btxj
2143,G Major,56805,spotify:track:2kLOnnoZMtX2gPfkkOYGyR
2144,C Major,56825,spotify:track:5UCVkioSzTvkDDE2imF1kN
2145,D minor,56836,spotify:track:5raqZAhfVBETUhp53IJdA8
2146,A minor,56895,spotify:track:6cobsQyYs45fnmk4fICmcH
2147,G# Major,56901,spotify:track:3nVaBvxdGdpgLXOvjS18jd
2148,D# Major,56903,spotify:track:04IXGIkDEypjEI2FDz5xkY
2149,G# Major,56904,spotify:track:70NOVc7TOKGMoFUFp0dKsf
2150,D# Major,56905,spotify:track:2WTDSdDf8L2Tdfg2sWAAjO
2151,G# Major,56908,spotify:track:2Zfjt4GWsVSr8CaJz0Ws03
2152,A minor,56912,spotify:track:6b7bUSJrPFPri2IeGtZuBg
2153,G minor,56929,spotify:track:0MsobPr62DZB8ugD90szBA
2154,C Major,56958,spotify:track:5Sz2vKxIvVUVay3uJgci09
2155,F# Major,57003,spotify:track:5QHt3ScBP1W5yugC8LdEH1
2156,G# minor,57004,spotify:track:4TjKpFmww4PqDoOrHDd5yu
2157,D Major,57005,spotify:track:5lxqeCzhu4UxjKVrTKzzin
2158,B Major,57007,spotify:track:3K9Jn3OnrRmzLGTqa3BK1j
2159,G minor,57009,spotify:track:5yYMoyija3wjweqCtn3R44
2160,D minor,57010,spotify:track:5kOCycmzJX3toWD1ZXwAXw
2161,D Major,57012,spotify:track:4lgwxynrT4xZrJsZSm3ZWr
2162,F# minor,57038,spotify:track:5kjEnHpwN6eqipfHKCX81H
